place,title,time,pay,date
경기 부천시,농협 하나로마트 소사점,13:00~22:00,"시급8,590",8시간전
서울 전체,농협유통 방이역점,08:00~17:00,"시급8,750",10시간전
경기 용인시,농협 하나로클럽 용인점,09:00~18:00,"시급9,120",12/18
서울 강동구,농협 하나로마트 성내점,09:00~18:00,"시급8,590",12/18
서울 전체,농협유통 양재점,08:00~17:00,"시급9,120",12/14
서울 전체,농협유통 양재점,09:00~21:00,"시급8,590",12/14
