place,title,time,pay,date
서울 성동구,(주)체인로지스,00:00~24:00,"월급2,500,000",12/12
서울 성동구,(주)체인로지스,00:00~24:00,"월급3,000,000",12/12
서울 강서구,(주)체인로지스,00:00~24:00,"월급2,500,000",12/12
서울 강서구,(주)체인로지스,00:00~24:00,"월급2,500,000",12/12
서울 성동구,(주)체인로지스,00:00~24:00,"월급3,000,000",12/12
서울 성동구,(주)체인로지스,00:00~24:00,"월급2,500,000",12/12
서울 성동구,(주)체인로지스,00:00~24:00,"월급2,500,000",12/12
서울 성동구,(주)체인로지스,00:00~24:00,"월급3,000,000",12/12
서울 강서구,(주)체인로지스,00:00~24:00,"월급2,500,000",12/12
