place,title,time,pay,date
서울 강남구,현대백화점 무역센터점,10:00~19:30,"시급8,720",1시간전
서울 구로구,현대백화점,11:00~18:00,"시급8,800",2시간전
울산 남구,현대백화점,10:30~20:30,"시급8,600",2시간전
경기 부천시,현대백화점 중동점,11:30~20:30,"시급8,720",3시간전
서울 강동구,현대백화점 천호점,08:30~18:00,"시급8,600",3시간전
서울 구로구,현대백화점,10:00~17:00,"시급8,600",4시간전
서울 중구,현대백화점 미아점,11:00~20:30,"시급8,600",13시간전
서울 양천구,한무쇼핑(주),09:30~19:00,"연봉24,000,000",12/16
서울 송파구,현대백화점 현대시티몰 가든파이브점,09:30~19:00,"시급8,600",12/13
