place,title,time,pay,date
경기 화성시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 하남시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 평택시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 이천시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 의정부,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 용인시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 용인시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 오산시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 여주시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 안양시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 안양시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 안산시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 안산시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 수원시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 수원시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 수원시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 성남시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 성남시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 성남시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 부천시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 부천시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 남양주,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 군포시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 김포시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 구리시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 광주시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 광명시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 파주시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 고양시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 고양시,홍익아트,10:00~23:00,"월급1,800,000",12/12
경기 고양시,홍익아트,10:00~23:00,"월급1,800,000",12/12
서울 중랑구,홍익아트,10:00~23:00,"월급1,800,000",12/12
서울 종로구,홍익아트,10:00~23:00,"월급1,800,000",12/12
서울 은평구,홍익아트,10:00~23:00,"월급1,800,000",12/12
서울 용산구,홍익아트,10:00~23:00,"월급1,800,000",12/12
서울 영등포,홍익아트,10:00~23:00,"월급1,800,000",12/12
서울 송파구,홍익아트,10:00~23:00,"월급1,800,000",12/12
서울 성북구,홍익아트,10:00~23:00,"월급1,800,000",12/12
서울 성동구,홍익아트,10:00~23:00,"월급1,800,000",12/12
서울 서초구,홍익아트,10:00~23:00,"월급1,800,000",12/12
서울 동작구,홍익아트,10:00~23:00,"월급1,800,000",12/12
서울 서대문,홍익아트,10:00~23:00,"월급1,800,000",12/12
서울 서대문,홍익아트,10:00~23:00,"월급1,800,000",12/12
서울 마포구,홍익아트,10:00~23:00,"월급1,800,000",12/12
서울 동대문,홍익아트,10:00~23:00,"월급1,800,000",12/12
서울 도봉구,홍익아트,10:00~23:00,"월급1,800,000",12/12
서울 노원구,홍익아트,10:00~23:00,"월급1,800,000",12/12
서울 관악구,홍익아트,10:00~23:00,"월급1,800,000",12/12
서울 강서구,홍익아트,10:00~23:00,"월급1,800,000",12/12
서울 양천구,홍익아트,10:00~23:00,"월급1,800,000",12/12
서울 강북구,홍익아트,10:00~23:00,"월급1,800,000",12/12
서울 광진구,홍익아트,10:00~23:00,"월급1,800,000",12/12
