place,title,time,pay,date
서울 강남구,깐부치킨 세곡점,18:00~00:30,"시급8,590",4시간전
서울 성동구,깐부치킨 성수갤러리아포레점,10:00~23:00,"시급9,000",12/20
경기 용인시,깐부치킨 수지구청점,19:00~01:30,"시급8,590",12/15
서울 중구,깐부치킨 서울역한라비발디점,18:00~24:00,"시급8,590",12/13
경기 성남시,깐부치킨 분당서현점,18:00~23:00,"월급450,000",12/12
경기 성남시,깐부치킨 모란역점,16:00~03:30,"시급8,600",12/05
