place,title,time,pay,date
경기 성남시,매머드커피 수내,09:30~14:00,"시급8,590",3시간전
경기 성남시,매머드커피 판교,16:00~19:30,"시급10,400",7시간전
경기 성남시,매머드커피 판교,16:00~19:30,"시급10,400",7시간전
경기 성남시,매머드커피 판교,16:00~19:30,"시급10,400",7시간전
서울 영등포,매머드커피 여의도증권가,12:00~19:00,"시급10,308",12/20
